smith_chart_0, 000057, 191, 196, GVWY, 1948, 20, 97.400000, SHVR, 4887, 20, 244.350000, ZIC, 2545, 20, 127.250000, ZIP, 2567, 20, 128.350000, 
smith_chart_0, 000058, 190, 194, GVWY, 1962, 20, 98.100000, SHVR, 4910, 20, 245.500000, ZIC, 2545, 20, 127.250000, ZIP, 2567, 20, 128.350000, 
smith_chart_0, 000058, 190, 192, GVWY, 1962, 20, 98.100000, SHVR, 5039, 20, 251.950000, ZIC, 2545, 20, 127.250000, ZIP, 2567, 20, 128.350000, 
smith_chart_0, 000058, 184, 192, GVWY, 1962, 20, 98.100000, SHVR, 5039, 20, 251.950000, ZIC, 2625, 20, 131.250000, ZIP, 2635, 20, 131.750000, 
smith_chart_0, 000059, 166, 192, GVWY, 2042, 20, 102.100000, SHVR, 5039, 20, 251.950000, ZIC, 2625, 20, 131.250000, ZIP, 2635, 20, 131.750000, 
smith_chart_0, 000060, 189, 192, GVWY, 2042, 20, 102.100000, SHVR, 5236, 20, 261.800000, ZIC, 2625, 20, 131.250000, ZIP, 2635, 20, 131.750000, 
smith_chart_0, 000060, 189, 192, GVWY, 2047, 20, 102.350000, SHVR, 5329, 20, 266.450000, ZIC, 2625, 20, 131.250000, ZIP, 2635, 20, 131.750000, 
smith_chart_0, 000060, 189, 196, GVWY, 2047, 20, 102.350000, SHVR, 5329, 20, 266.450000, ZIC, 2753, 20, 137.650000, ZIP, 2680, 20, 134.000000, 
smith_chart_0, 000061, 190, 195, GVWY, 2047, 20, 102.350000, SHVR, 5437, 20, 271.850000, ZIC, 2842, 20, 142.100000, ZIP, 2680, 20, 134.000000, 
smith_chart_0, 000061, 191, 193, GVWY, 2047, 20, 102.350000, SHVR, 5491, 20, 274.550000, ZIC, 2842, 20, 142.100000, ZIP, 2712, 20, 135.600000, 
smith_chart_0, 000062, 191, 195, GVWY, 2051, 20, 102.550000, SHVR, 5591, 20, 279.550000, ZIC, 2842, 20, 142.100000, ZIP, 2712, 20, 135.600000, 
smith_chart_0, 000062, 191, 193, GVWY, 2051, 20, 102.550000, SHVR, 5591, 20, 279.550000, ZIC, 2842, 20, 142.100000, ZIP, 2817, 20, 140.850000, 
smith_chart_0, 000062, 192, 194, GVWY, 2051, 20, 102.550000, SHVR, 5591, 20, 279.550000, ZIC, 2919, 20, 145.950000, ZIP, 2863, 20, 143.150000, 
smith_chart_0, 000063, 191, 194, GVWY, 2051, 20, 102.550000, SHVR, 5693, 20, 284.650000, ZIC, 2983, 20, 149.150000, ZIP, 2863, 20, 143.150000, 
smith_chart_0, 000064, 192, 196, GVWY, 2051, 20, 102.550000, SHVR, 5755, 20, 287.750000, ZIC, 2983, 20, 149.150000, ZIP, 2863, 20, 143.150000, 
smith_chart_0, 000065, 192, 196, GVWY, 2164, 20, 108.200000, SHVR, 5802, 20, 290.100000, ZIC, 2983, 20, 149.150000, ZIP, 2863, 20, 143.150000, 
smith_chart_0, 000065, 194, 209, GVWY, 2244, 20, 112.200000, SHVR, 5802, 20, 290.100000, ZIC, 2983, 20, 149.150000, ZIP, 2863, 20, 143.150000, 
smith_chart_0, 000065, 192, 215, GVWY, 2244, 20, 112.200000, SHVR, 5802, 20, 290.100000, ZIC, 2987, 20, 149.350000, ZIP, 2896, 20, 144.800000, 
smith_chart_0, 000065, 192, 222, GVWY, 2244, 20, 112.200000, SHVR, 5802, 20, 290.100000, ZIC, 3055, 20, 152.750000, ZIP, 2896, 20, 144.800000, 
smith_chart_0, 000067, 195, 200, GVWY, 2336, 20, 116.800000, SHVR, 5815, 20, 290.750000, ZIC, 3055, 20, 152.750000, ZIP, 2896, 20, 144.800000, 
smith_chart_0, 000067, 194, 200, GVWY, 2353, 20, 117.650000, SHVR, 5835, 20, 291.750000, ZIC, 3055, 20, 152.750000, ZIP, 2896, 20, 144.800000, 
smith_chart_0, 000067, 195, 200, GVWY, 2383, 20, 119.150000, SHVR, 5952, 20, 297.600000, ZIC, 3055, 20, 152.750000, ZIP, 2896, 20, 144.800000, 
smith_chart_0, 000068, 195, 199, GVWY, 2383, 20, 119.150000, SHVR, 5952, 20, 297.600000, ZIC, 3097, 20, 154.850000, ZIP, 3008, 20, 150.400000, 
smith_chart_0, 000068, 194, 199, GVWY, 2383, 20, 119.150000, SHVR, 5952, 20, 297.600000, ZIC, 3151, 20, 157.550000, ZIP, 3034, 20, 151.700000, 
smith_chart_0, 000069, 194, 196, GVWY, 2383, 20, 119.150000, SHVR, 6093, 20, 304.650000, ZIC, 3151, 20, 157.550000, ZIP, 3034, 20, 151.700000, 
smith_chart_0, 000069, 194, 196, GVWY, 2405, 20, 120.250000, SHVR, 6093, 20, 304.650000, ZIC, 3151, 20, 157.550000, ZIP, 3141, 20, 157.050000, 
smith_chart_0, 000069, 193, 196, GVWY, 2405, 20, 120.250000, SHVR, 6189, 20, 309.450000, ZIC, 3151, 20, 157.550000, ZIP, 3254, 20, 162.700000, 
smith_chart_0, 000070, 193, 195, GVWY, 2518, 20, 125.900000, SHVR, 6189, 20, 309.450000, ZIC, 3151, 20, 157.550000, ZIP, 3319, 20, 165.950000, 
smith_chart_0, 000070, 184, 195, GVWY, 2537, 20, 126.850000, SHVR, 6189, 20, 309.450000, ZIC, 3151, 20, 157.550000, ZIP, 3361, 20, 168.050000, 
smith_chart_0, 000071, 187, 192, GVWY, 2537, 20, 126.850000, SHVR, 6245, 20, 312.250000, ZIC, 3230, 20, 161.500000, ZIP, 3361, 20, 168.050000, 
smith_chart_0, 000072, 188, 203, GVWY, 2537, 20, 126.850000, SHVR, 6245, 20, 312.250000, ZIC, 3358, 20, 167.900000, ZIP, 3437, 20, 171.850000, 
smith_chart_0, 000072, 193, 203, GVWY, 2627, 20, 131.350000, SHVR, 6260, 20, 313.000000, ZIC, 3358, 20, 167.900000, ZIP, 3437, 20, 171.850000, 
smith_chart_0, 000072, 194, 209, GVWY, 2627, 20, 131.350000, SHVR, 6260, 20, 313.000000, ZIC, 3407, 20, 170.350000, ZIP, 3437, 20, 171.850000, 
smith_chart_0, 000072, 194, 208, GVWY, 2644, 20, 132.200000, SHVR, 6354, 20, 317.700000, ZIC, 3407, 20, 170.350000, ZIP, 3437, 20, 171.850000, 
